Name,전국 주택가격 동향조사-전체-매매가격지수-전국-2017.11=100-월,"종사상지위별 취업자 (월,분기,년 1963~2021.01)-월-취업자-계-천명",JPMorgan Global Manufacturing PMI SA,전국 주택가격 동향조사-전체-전세가격지수-전국-2017.11=100-월,Markit Emerging Markets Manufacturing PMI SA,"지출목적별 소비자물가지수(품목 포함, 2015＝100) (월,분기,년 1965.01~2021.02)-월-소비자물가지수-전국-0 총지수-2015＝100",Markit Emerging Markets Composite PMI SA,"농산물 및 석유류제외지수(2015＝100) (월,분기,년 1975.01~2021.02)-월-소비자물가지수-농산물및석유류제외지수-2015＝100","식료품 및 에너지제외지수(2015＝100) (월,분기,년 1990.01~2021.02)-월-소비자물가지수-식료품 및 에너지제외 지수-2015＝100",생산자물가지수(기본분류)(2015=100)-월-총지수,주가지수(KOSPI)-코스피-종가-원-월,주가지수(KOSDAQ)-코스닥-종가-원-월,수입물가지수(기본분류)(2015=100)-월-총지수-달러기준,수입물가지수(기본분류)(2015=100)-월-총지수-원화기준,주택매매가격지수(KB)-월-총지수,주택전세가격지수(KB)-월-총지수,"PCPS-Units-Monthly-All Countries, excluding the IO-Primary Commodity Prices, Dubai Crude -Index-Monthly","PCPS-Units-Monthly-All Countries, excluding the IO-Primary Commodity Prices, Dubai Crude -US Dollars-Monthly","PCPS-Units-Monthly-All Countries, excluding the IO-Primary Commodity Prices, All Metals EX GOLD Index-Index-Monthly","PCPS-Units-Monthly-All Countries, excluding the IO-Primary Commodity Prices, Agriculture-Index-Monthly","PCPS-Units-Monthly-All Countries, excluding the IO-Primary Commodity Prices, Gold -Index-Monthly","PCPS-Units-Monthly-All Countries, excluding the IO-Primary Commodity Prices, Gold -US Dollars-Monthly",수출물량지수-월-총지수,수입물량지수-월-총지수,국별수출(관세청)-월-국별수출(관세청),국별수입(관세청)-월-국별수입(관세청),경상수지(경상수지 S.A.)-월-경상수지,Composite Leading Indicators (MEI)-Amplitude adjusted (CLI)-China (People's Republic of)-Monthly,Composite Leading Indicators (MEI)-Amplitude adjusted (CLI)-Korea-Monthly,Composite Leading Indicators (MEI)-Amplitude adjusted (CLI)-OECD - Total-Monthly,Composite Leading Indicators (MEI)-Amplitude adjusted (CLI)-United States-Monthly,"Composite Leading Indicators (MEI)-OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa-China (People's Republic of)-Monthly","Composite Leading Indicators (MEI)-OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa-Korea-Monthly","Composite Leading Indicators (MEI)-OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa-OECD - Total-Monthly","Composite Leading Indicators (MEI)-OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa-United States-Monthly","Composite Leading Indicators (MEI)-OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa-China (People's Republic of)-Monthly","Composite Leading Indicators (MEI)-OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa-Korea-Monthly","Composite Leading Indicators (MEI)-OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa-OECD - Total-Monthly","Composite Leading Indicators (MEI)-OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa-United States-Monthly","Merchandise world trade, fixed base 2010=100-World-Prices / unit values in usd-trade-2010=100-Monthly","Merchandise world trade, fixed base 2010=100-World-Volumes, seasonally adjusted-trade-2010=100-Monthly","Industrial production volume excluding construction, fixed base 2010=100-World-Production weighted, seasonally adjusted-2010=100-Monthly",Baltic Freight Indexes-Baltic Exchange Dry Index (Jan-04-85=1000),BIS_EER-Monthly-Nominal-Narrow (27 economies)-Korea,BIS_EER-Monthly-Real-Narrow (27 economies)-Korea,"IFS-Units-Monthly-Korea, Republic of-Exchange Rates, Domestic Currency per U.S. Dollar, Period Average, Rate-Monthly",전국실적-월-전 산 업-매출실적2),전국실적-월-전 산 업-업황실적1),전국실적-월-전 산 업-인력사정실적3),전국실적-월-전 산 업-자금사정실적6),전국실적-월-전 산 업-채산성실적6),전국실적-월-제 조 업-가동률실적4),전국실적-월-제 조 업-수출실적2),전국실적-월-제 조 업-설비투자실적5),전국실적-월-제 조 업-내수판매실적2),전국실적-월-제 조 업-매출실적2),전국실적-월-제 조 업-신규수주실적2),전국실적-월-제 조 업-업황실적(S.A),전국전망-월-전 산 업-매출전망2),전국전망-월-전 산 업-업황전망1),"전산업생산지수(계절조정지수) (월,분기 2000.01~2021.01)-월-계절조정지수-전산업생산지수(농림어업 제외)-2015＝100","전산업생산지수(계절조정지수) (월,분기 2000.01~2021.01)-월-계절조정지수-서비스업-2015＝100","전산업생산지수(계절조정지수) (월,분기 2000.01~2021.01)-월-계절조정지수-광공업-2015＝100","전산업생산지수(계절조정지수) (월,분기 2000.01~2021.01)-월-계절조정지수-공공행정-2015＝100","전산업생산지수(계절조정지수) (월,분기 2000.01~2021.01)-월-계절조정지수-건설업-2015＝100",경기종합지수(2015＝100) (10차) (월 1970.01~2021.01)-월-경기종합지수-동행지수 순환변동치,경기종합지수(2015＝100) (10차) (월 1970.01~2021.01)-월-경기종합지수-선행지수 순환변동치,부문별 주택건설 인허가실적-전국-계-호-월,건축허가현황-총계-㎡-월,건축착공현황-총계-㎡-월,"고용센터 구인, 구직 및 취업현황-구인-명-월","고용센터 구인, 구직 및 취업현황-구인배수-%-월","고용센터 구인, 구직 및 취업현황-구직-명-월","고용센터 구인, 구직 및 취업현황-취업률-%-월","고용센터 구인, 구직 및 취업현황-취업자수-명-월","성별 경제활동인구 총괄 (월,분기,년 1999.06~2021.01)-월-고용률-계-%","성별 경제활동인구 총괄 (월,분기,년 1999.06~2021.01)-월-실업률-계-%","성별 경제활동인구 총괄 (월,분기,년 1999.06~2021.01)-월-실업자-계-천명","계절조정 경제활동인구 총괄 (월,분기 1999.06~2021.01)-월-고용률-계-%","계절조정 경제활동인구 총괄 (월,분기 1999.06~2021.01)-월-실업률-계-%","계절조정 경제활동인구 총괄 (월,분기 1999.06~2021.01)-월-실업자-계-천명",시군구별 용도업종별 전력사용량-전국-전체-가정용-kWh-월,시군구별 용도업종별 전력사용량-전국-전체-서비스업-kWh-월,시군구별 용도업종별 전력사용량-전국-전체-제조업-kWh-월,시군구별 용도업종별 전력사용량-전국-전체-합계-kWh-월,지역별 유류소비량-전국-천bbl-월,자동차 생산판매통계-내수-계-계-계-대-월,자동차 생산판매통계-생산-계-계-계-대-월,자동차 생산판매통계-수출-계-계-계-대-월,통화 및 유동성지표-월-계절조정Lf-말잔,통화 및 유동성지표-월-계절조정Lf-평잔,통화 및 유동성지표-월-계절조정M1-말잔,통화 및 유동성지표-월-계절조정M1-평잔,통화 및 유동성지표-월-계절조정M2-말잔,통화 및 유동성지표-월-계절조정M2-평잔,예금은행 종별예금(평잔)-월-총예금,예금은행 자금별 대출금(말잔)-월-총대출금,비은행기관 수신(평잔)-월-비은행금융기관(평잔) 1),비은행기관 여신(말잔)-월-비은행금융기관(말잔) 1),시장금리-월-국고채(10년),시장금리-월-국고채(1년),시장금리-월-국고채(3년),시장금리-월-국고채(5년),시장금리-월-무담보콜금리(1일),시장금리-월-통안증권(1년),시장금리-월-통안증권(2년),"시장금리-월-회사채(장외3년,AA- 등급)","시도/산업별 광공업생산지수(2015＝100) (월,분기,년 1975.01~2021.01)-월-생산자제품 재고지수(계절조정)-전국-광업 및 제조업-2015＝100","시도/산업별 광공업생산지수(2015＝100) (월,분기,년 1975.01~2021.01)-월-생산자제품 재고지수(계절조정)-전국-총지수-2015＝100","시도/산업별 광공업생산지수(2015＝100) (월,분기,년 1975.01~2021.01)-월-생산자제품 출하지수(계절조정)-전국-광업 및 제조업-2015＝100","시도/산업별 광공업생산지수(2015＝100) (월,분기,년 1975.01~2021.01)-월-생산지수(계절조정)-전국-광업 및 제조업-2015＝100","시도/산업별 광공업생산지수(2015＝100) (월,분기,년 1975.01~2021.01)-월-생산자제품 출하지수(계절조정)-전국-총지수-2015＝100","시도/산업별 광공업생산지수(2015＝100) (월,분기,년 1975.01~2021.01)-월-생산지수(계절조정)-전국-총지수-2015＝100","시도 재별 제조업생산지수(2015＝100) (월,분기,년 1985.01~2021.01)-월-생산자제품 출하지수(계절조정)-전국-소비재-2015＝100","시도 재별 제조업생산지수(2015＝100) (월,분기,년 1985.01~2021.01)-월-생산자제품 출하지수(계절조정)-전국-자본재-2015＝100","시도 재별 제조업생산지수(2015＝100) (월,분기,년 1985.01~2021.01)-월-생산자제품 출하지수(계절조정)-전국-중간재-2015＝100","시도 재별 제조업생산지수(2015＝100) (월,분기,년 1985.01~2021.01)-월-생산자제품 재고지수(계절조정)-전국-소비재-2015＝100","시도 재별 제조업생산지수(2015＝100) (월,분기,년 1985.01~2021.01)-월-생산자제품 재고지수(계절조정)-전국-자본재-2015＝100","시도 재별 제조업생산지수(2015＝100) (월,분기,년 1985.01~2021.01)-월-생산자제품 재고지수(계절조정)-전국-중간재-2015＝100","공종별 건설기성액(불변_계절조정) (월,분기 1997.07~2021.01)-월-기성액-계-백만원","수요자별 기계수주(불변금액, 계절조정) (월,분기 1996.06~2021.01)-월-선박제외-국내수요-백만원","전산업생산지수(계절조정지수) (월,분기 2000.01~2021.01)-월-계절조정지수-전산업생산지수(농림어업 제외)-2015＝100",소비자동향조사(전국) (월 2008.07~2021.02)-월-소비자동향-소비자심리지수-전체,소비자동향조사(전국) (월 2008.07~2021.02)-월-소비자동향-향후경기전망CSI-전체,소비자동향조사(전국) (월 2008.07~2021.02)-월-소비자동향-현재경기판단CSI-전체,"설비투자지수 (월,분기,년 1995.02~2021.01)-월-계절조정지수-총지수-2015＝100",분기지표-건설투자-분기,"분기지표-국내총생산(GDP)(실질, 계절조정, 전기비)-분기","분기지표-국내총생산(GDP)(실질, 계절조정, 전기비)-분기","분기지표-국내총생산에 대한 지출(실질, 계절조정, 전기비)-분기",분기지표-민간소비-분기,분기지표-설비투자-분기,분기지표-재화수입-분기,분기지표-재화수출-분기,Nikkei South Korea Manufacturing PMI SA,South Korea Exports,South Korea Imports,부도업체수-전국-개인-개-월,부도업체수-전국-법인-개-월,고속도로 권역별 이용차량-전국-합계-대-월,"제조업 생산능력 및 가동률지수(2015＝100) (월,분기,년 1971.01~2021.01)-월-가동률지수(계절조정)-제조업-2015＝100"
1975-01-01,,,,,,8.849,,9.609,,16.81,73.53,,42.69,17.5,,,,,,,,,,,259037,567920,,,,95.67892,95.31393,,,96.58168,94.88685,,,98.10107,96.34344,,,,,362.83,114.75,484,,,,,,,,,,,,,,,,,,,,99.5,96,,,,,,,,,,,,,,,,,,,,,,,,,920.2,905.3,2166.5,,,2455.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,1.4,1.4,1.4,3.8,5.4,9,11.6,,,,,,,
1974-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.015,601.181,,,,
1974-12-01,,,,,,8.554,,,,15.86,,,42.24,15.01,,,,,,,,,,,378015,601181,,,,95.75481,95.40695,,,96.79377,95.24223,,,97.9399,96.17362,,,,,379.23,116.81,467,,,,,,,,,,,,,,,,,,,,99.4,97.2,,,,,,,,,,,,,,,,,,,,,,,,,898.3,893.1,2114.5,,,2427.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.765,589.425,,,,
1974-11-01,,,,,,8.422,,,,15.02,,,42.51,14.36,,,,,,,,,,,329765,589425,,,,96.01984,95.72456,,,97.33278,96.20827,,,97.91564,96.20211,,,,,445.75,135.98,399,,,,,,,,,,,,,,,,,,,,99.5,96,,,,,,,,,,,,,,,,,,,,,,,,,844.3,869.5,2041.2,,,2339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.222,583.96,,,,
1974-10-01,,,,,,8.31,,,,14.69,,,43.11,14.57,,,,,,,,,,,328222,583960,,,,96.44062,96.20272,,,98.03333,97.37859,,,97.99334,96.33625,,,,,447.56,135.98,399,,,,,,,,,,,,,,,,,,,,100.1,95.6,,,,,,,,,,,,,,,,,,,,,,,,,802.1,834.2,1989.2,,,2267.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,-0.3,-0.3,-0.3,-1.2,6.5,-4.4,-12.6,,,,,,,
1974-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.346,535.61,,,,
1974-09-01,,,,,,8.388,,,,14.64,,,42.91,14.5,,,,,,,,,,,405346,535610,,,,96.96799,96.77012,,,98.77766,98.52322,,,98.16688,96.54094,,,,,448.56,139.68,399,,,,,,,,,,,,,,,,,,,,101.9,96.3,,,,,,,,,,,,,,,,,,,,,,,,,817.6,809.3,2001.4,,,2215.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.324,632.569,,,,
1974-08-01,,,,,,8.251,,,,14.69,,,43.07,14.56,,,,,,,,,,,355324,632569,,,,97.54715,97.37573,,,99.51289,99.55122,,,98.38769,96.78944,,,,,448.53,139.08,399,,,,,,,,,,,,,,,,,,,,103.2,96.7,,,,,,,,,,,,,,,,,,,,,,,,,800,790.9,1965.9,,,2103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.115,633.852,,,,
1974-07-01,,,,,,8,,,,14.56,,,43.57,14.72,,,,,,,,,,,410115,633852,,,,98.12559,97.96194,,,100.077,100.1919,,,98.6342,97.0778,,,,,441.04,134.02,399,,,,,,,,,,,,,,,,,,,,104.5,97.9,,,,,,,,,,,,,,,,,,,,,,,,,790.4,768.4,1923,,,2024.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,1.6,1.6,1.6,0.9,13.4,-2.5,-6.8,,,,,,,
1974-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.562,645.493,,,,
1974-06-01,,,,,,7.829,,,,14.4,,,43.25,14.61,,,,,,,,,,,433562,645493,,,,98.67509,98.51643,,,100.4889,100.5484,,,98.88689,97.39547,,,,,436.94,131.72,399,,,,,,,,,,,,,,,,,,,,104,98.6,,,,,,,,,,,,,,,,,,,,,,,,,758.3,761.9,1882.2,,,1962.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.678,633.648,,,,
1974-05-01,,,,,,7.888,,,,14.24,,,43.42,14.66,,,,,,,,,,,435678,633648,,,,99.18539,99.03491,,,,100.9048,,,99.06816,97.6561,,,,,432.97,132.41,399,,,,,,,,,,,,,,,,,,,,104,99.7,,,,,,,,,,,,,,,,,,,,,,,,,764.3,761,1871.5,,,1882.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.875,562.046,,,,
1974-04-01,,,,,,7.849,,,,14.15,,,43.44,14.66,,,,,,,,,,,378875,562046,,,,99.65121,99.50175,,,,101.3469,,,99.09107,97.72413,,,,,434.33,133.22,398.96,,,,,,,,,,,,,,,,,,,,103.9,101.3,,,,,,,,,,,,,,,,,,,,,,,,,752.4,810.7,1845.4,,,1827.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.1,-0.3,-0.3,-0.3,2.1,21.8,-4.7,1.6,,,,,,,
1974-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.441,519.431,,,,
1974-03-01,,,,,,7.706,,,,13.58,,,42.43,14.31,,,,,,,,,,,400441,519431,,,,100.0756,99.90176,,,,101.641,,,98.93796,97.49857,,,,,439.32,134.08,398.65,,,,,,,,,,,,,,,,,,,,105.3,103.4,,,,,,,,,,,,,,,,,,,,,,,,,740.5,760.2,1821.9,,,1764.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.323,426.819,,,,
1974-02-01,,,,,,7.427,,,,13.18,,,42.38,14.29,,,,,,,,,,,300323,426819,,,,100.4636,100.2265,,,,101.7836,,,98.79208,97.18924,,,,,447.61,133.01,398.28,,,,,,,,,,,,,,,,,,,,106.1,105.2,,,,,,,,,,,,,,,,,,,,,,,,,758.8,766,1811,,,1692.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.704,487.814,,,,
1974-01-01,,,,,,7.054,,,,11.51,,,40.82,13.73,,,,,,,,,,,304704,487814,,,,100.8255,100.4936,,,,102.1553,,,98.84177,97.08173,,,,,454.86,131.25,397.78,,,,,,,,,,,,,,,,,,,,105.2,106.6,,,,,,,,,,,,,,,,,,,,,,,,,731.7,737.2,1778.4,,,1628.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7,4.2,4.2,4.2,3.1,-4.9,25,3.7,,,,,,,
1973-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.671,461.741,,,,
1973-12-01,,,,,,6.765,,,,10.97,,,35.91,12.07,,,,,,,,,,,408671,461741,,,,101.1781,100.7249,,,,102.6234,,,,97.38617,,,,,439.75,124.92,397.16,,,,,,,,,,,,,,,,,,,,105.2,107.1,,,,,,,,,,,,,,,,,,,,,,,,,713.7,728.5,1748.6,,,1587.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.47,399.528,,,,
1973-11-01,,,,,,6.579,,,,10.4,,,34.21,11.51,,,,,,,,,,,338470,399528,,,,101.5255,100.9481,,,,102.9958,,,,97.88412,,,,,435.37,122.19,397.04,,,,,,,,,,,,,,,,,,,,105.7,108.2,,,,,,,,,,,,,,,,,,,,,,,,,719.8,712.6,1736.4,,,1549.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.541,390.588,,,,
1973-10-01,,,,,,6.5,,,,10.27,,,33.41,11.24,,,,,,,,,,,349541,390588,,,,101.8496,101.153,,,,102.9071,,,,98.28151,,,,,423.89,118.48,397.26,,,,,,,,,,,,,,,,,,,,105.7,109.7,,,,,,,,,,,,,,,,,,,,,,,,,707.9,689.2,1702.7,,,1504.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8,1.4,1.4,1.4,1.1,-6.1,3,10.1,,,,,,,
1973-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.928,356.418,,,,
1973-09-01,,,,,,6.49,,,,10.25,,,32.39,10.93,,,,,,,,,,,319928,356418,,,,102.1438,101.3591,,,,102.5086,,,,98.368,,,,,423.85,119.53,397.82,,,,,,,,,,,,,,,,,,,,104.8,110.8,,,,,,,,,,,,,,,,,,,,,,,,,662.7,676.2,1637.4,,,1480.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.834,369.71,,,,
1973-08-01,,,,,,6.437,,,,10.09,,,31.43,10.6,,,,,,,,,,,294834,369710,,,,102.4282,101.619,,,,102.108,,,,98.27698,,,,,422.53,119.86,398.57,,,,,,,,,,,,,,,,,,,,103.6,111.4,,,,,,,,,,,,,,,,,,,,,,,,,670.1,670.1,1594.2,,,1445.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.193,371.778,,,,
1973-07-01,,,,,,6.373,,,,9.88,,,30.66,10.35,,,,,,,,,,,252193,371778,,,,102.7115,101.9572,,,,101.9307,,,,98.19784,,,,,418.73,118.84,398.7,,,,,,,,,,,,,,,,,,,,102.6,110.9,,,,,,,,,,,,,,,,,,,,,,,,,663.5,665.8,1576.6,,,1410.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,5.1,5.1,5.1,2.4,-1.2,-7.5,8.4,,,,,,,
1973-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.285,346.234,,,,
1973-06-01,,,,,,6.339,,,,9.8,,,29.71,10.03,,,,,,,,,,,242285,346234,,,,103.0039,102.3691,,,,102.3321,,,,98.26577,,,,,422.96,120.41,398.86,,,,,,,,,,,,,,,,,,,,102.3,110.2,,,,,,,,,,,,,,,,,,,,,,,,,641.9,642.3,1531.7,,,1374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.29,409.791,,,,
1973-05-01,,,,,,6.354,,,,9.78,,,28.87,9.74,,,,,,,,,,,270290,409791,,,,103.2903,102.8188,,,,102.8181,,,,98.43965,,,,,427.81,122.79,398.9,,,,,,,,,,,,,,,,,,,,102.2,110.8,,,,,,,,,,,,,,,,,,,,,,,,,625.1,623.3,1505.4,,,1338.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.597,364.255,,,,
1973-04-01,,,,,,6.318,,,,9.71,,,28.39,9.58,,,,,,,,,,,211597,364255,,,,103.5502,103.2582,,,,103.3429,,,,98.65772,,,,,429.82,124.35,398.93,,,,,,,,,,,,,,,,,,,,101.1,110.7,,,,,,,,,,,,,,,,,,,,,,,,,622.8,601.6,1487.9,,,1305.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.6,4.2,4.2,4.2,2,4.1,10.6,4,,,,,,,
1973-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.995,323.096,,,,
1973-03-01,,,,,,6.284,,,,9.65,,,27.6,9.32,,,,,,,,,,,231995,323096,,,,103.7564,103.6331,,,,103.7759,,,,98.8873,,,,,427.21,124.18,398.87,,,,,,,,,,,,,,,,,,,,100.4,110.5,,,,,,,,,,,,,,,,,,,,,,,,,594.7,580.7,1437.8,,,1277.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.387,197.998,,,,
1973-02-01,,,,,,6.274,,,,9.62,,,26.56,8.97,,,,,,,,,,,157387,197998,,,,103.8815,103.9016,,,,104.0613,,,,99.13028,,,,,441.71,129.82,398.9,,,,,,,,,,,,,,,,,,,,100.6,108.1,,,,,,,,,,,,,,,,,,,,,,,,,584.7,565.1,1397.8,,,1245.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
